ID,Тип,Артикул,Имя,Опубликован,рекомендуемый?,"Видимость в каталоге","Краткое описание",Описание,"Дата начала действия скидки","Дата окончания действия скидки","Статус налога","Налоговый класс","В наличии?",Запасы,"Величина малых запасов","Возможен ли предзаказ?","Продано индивидуально?","Вес (kg)","Длина (cm)","Ширина (cm)","Высота (cm)","Разрешить отзывы от клиентов?","Примечание к покупке","Акционная цена","Базовая цена",Категории,Метки,"Класс доставки",Изображения,"Лимит загрузок","Дней срока загрузки",Родительский,"Сгруппированные товары",Апсейл,Кросселы,"Внешний URL","Текст кнопки",Позиция,"Название атрибута 1","Значения атрибутов 1","Видимость атрибута 1","Глобальный атрибут 1","Название атрибута 2","Значения атрибутов 2","Видимость атрибута 2","Глобальный атрибут 2","Название атрибута 3","Значения атрибутов 3","Видимость атрибута 3","Глобальный атрибут 3"
989244,simple,"101 малиновая ромашка","101 малиновая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,88,"Букет из хризантем, Ромашки > Малиновые, Ромашки",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-09_20-08-24.jpg,,,,,,,,,0,Цвет,Малиновые,1,1,Количество,101,1,1,,,,
989245,simple,"101 желтая ромашка","101 желтая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,88,"Букет из хризантем, Ромашки > Желтые, Ромашки",2,,https://topcvetok.by/wp-content/uploads/2022/11/free-icon-rose-132809.png,,,,,,,,,0,Цвет,Желтые,1,1,,,,,,,,
989247,simple,"101 микс ромашка","101 ромашка микс",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,88,"Букет из хризантем, На торжество > Букеты на 1 сентября, Ромашки > Микс, Ромашки, Цветы в Гомеле с доставкой, Доставка цветов > Цветы в Молодечно с доставкой",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2023-01-26_00-09-41.jpg,,,,,,,,,0,Цвет,Микс,1,1,Количество,101,1,1,,,,
989248,simple,"101 медовая ромашка","101 медовая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,88,"Букет из хризантем, Ромашки > Медовые, Ромашки",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-09_20-03-37.jpg,,,,,,,,,0,Цвет,Медовые,1,1,Количество,101,1,1,,,,
989249,simple,"101 бабл гам ромашка","101 бабл гам ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,88,"Акции, Ромашки > Бабл гам, Букет из хризантем, На торжество > Букеты на 1 сентября, Ромашки",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-09_20-04-46.jpg,,,,,,,,,0,Цвет,"Бабл гам",1,1,Количество,101,1,1,,,,
989250,simple,"101 белая ромашка","101 белая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,88,"Ромашки > Белые, Букет из хризантем, Ромашки",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-09_20-19-48.jpg,,,,,,,,,0,Цвет,Белые,1,1,Количество,101,1,1,,,,
989251,simple,"151 медовая ромашка","151 медовая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,120,"Букет из хризантем, Ромашки > Медовые, Ромашки",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-09_20-23-43.jpg,,,,,,,,,0,Цвет,Медовые,1,1,Количество,151,1,1,,,,
989252,simple,"151 белая ромашка","151 белая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,120,"Ромашки > Белые, Букет из хризантем, Ромашки",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-09_20-20-21.jpg,,,,,,,,,0,Цвет,Белые,1,1,Количество,151,1,1,,,,
989253,simple,"151 нежно-розовая ромашка","151 нежно-розовая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,120,"Букет из хризантем, Ромашки > Нежно-розовые, Ромашки",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-09_20-22-23.jpg,,,,,,,,,0,Цвет,Нежно-розовые,1,1,Количество,151,1,1,,,,
989254,simple,"151 радужная ромашка","151 радужная ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,135,"Букет из хризантем, Ромашки > Радужные, Ромашки",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-17_10-34-15.jpg,,,,,,,,,0,Цвет,Радужные,1,1,Количество,151,1,1,,,,
989285,simple,"151 микс ромашка","151 микс ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,120,"Букет из хризантем, На торжество > Букет на выписку из роддома, Ромашки > Микс, Ромашки",,,https://topcvetok.by/wp-content/uploads/2022/11/151-ромашка-Микс.jpg,,,,,,,,,0,Цвет,Микс,1,1,Количество,151,1,1,,,,
989286,simple,"151 малиновая ромашка","151 малиновая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,120,"Букет из хризантем, Ромашки > Малиновые, Ромашки",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-09_20-21-30.jpg,,,,,,,,,0,Цвет,Малиновые,1,1,Количество,151,1,1,,,,
989288,simple,"151 бабл гам ромашка","151 бабл гам ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,120,"Ромашки > Бабл гам, Букет из хризантем, Ромашки",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-09_20-19-04.jpg,,,,,,,,,0,Цвет,"Бабл гам",1,1,Количество,151,1,1,,,,
989322,variable,,"Красная роза Rhodos 31 шт.",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Букет из роз > 31 роза, Букет из роз, Розы > Импортная роза, Розы",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-30_21-48-35.jpg,,,,,,,,,0,Цвет,Красные,1,1,Количество,31,1,1,Вариация,"40 см, 50 см, 60 см, 70 см, 80 см",1,1
989354,simple,"Вечная роза в колбе черная","Вечная роза в колбе черная",1,0,visible,,"Изготовитель <br>Coöperatie Zentoo U.A.<br> Адрес Голландия.<br> Postbus 151.<br> 2670 AD Naaldwijk.<br> e-mail: info@zentoo.nl.<br>.<br> Изготовитель.<br> Winchester Farm Ltd.<br> Адрес.<br> Кения.<br> Karen, Ushirika Rd, Nairobi.<br> Телефон.<br> +254 722 203 630.<br> e-mail: marketing@winchester.co.ke.<br>.<br> Изготовитель.<br> Quimbiamba Flowers.<br> Адрес.<br> Эквадор.<br> M39, Unnamed Road,.<br> Tabacundo.<br> Телефон.<br> + 593-0996603300.<br> e-mail:info@quimbiambaflowers.com.<br>.<br> Импортер.<br> ООО «ФлорБиз».<br> Юр.адрес:РБ, Жуков Луг ,1Б Минский район.<br> УНП 693327016.<br> Телефон +375296907297",,,taxable,,1,,,0,0,,,,,1,,,110,"Роза в колбе",2,,https://topcvetok.by/wp-content/uploads/2022/11/1-черная.jpg,,,,,,,,,0,,,,,,,,,,,,
989355,simple,"Вечная роза в колбе желтая","Вечная роза в колбе голубая",1,0,visible,,"Изготовитель <br>Coöperatie Zentoo U.A.<br> Адрес Голландия.<br> Postbus 151.<br> 2670 AD Naaldwijk.<br> e-mail: info@zentoo.nl.<br>.<br> Изготовитель.<br> Winchester Farm Ltd.<br> Адрес.<br> Кения.<br> Karen, Ushirika Rd, Nairobi.<br> Телефон.<br> +254 722 203 630.<br> e-mail: marketing@winchester.co.ke.<br>.<br> Изготовитель.<br> Quimbiamba Flowers.<br> Адрес.<br> Эквадор.<br> M39, Unnamed Road,.<br> Tabacundo.<br> Телефон.<br> + 593-0996603300.<br> e-mail:info@quimbiambaflowers.com.<br>.<br> Импортер.<br> ООО «ФлорБиз».<br> Юр.адрес:РБ, Жуков Луг ,1Б Минский район.<br> УНП 693327016.<br> Телефон +375296907298",,,taxable,,1,,,0,0,,,,,1,,,110,"Роза в колбе, Цены на 13 и 14 февраля",2,,https://topcvetok.by/wp-content/uploads/2022/11/2-голубая.jpg,,,,,,,,,0,,,,,,,,,,,,
989409,simple,"201 белая ромашка","201 белая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,168,"Ромашки > Белые, Букет из хризантем, Ромашки, Цветы в Гомеле с доставкой, Доставка цветов > Цветы в Молодечно с доставкой",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-17_10-36-18.jpg,,,,,,,,,0,Количество,201,1,1,Цвет,Белые,1,1,,,,
989410,simple,"201 малиновая ромашка","201 малиновая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,168,"Букет из хризантем, Ромашки > Малиновые, Ромашки",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-17_10-58-32-1.jpg,,,,,,,,,0,Цвет,Малиновые,1,1,Количество,201,1,1,,,,
989411,simple,"201 медовая ромашка","201 медовая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,168,"Букет из хризантем, Ромашки > Медовые, Ромашки",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-17_10-12-49.jpg,,,,,,,,,0,Цвет,Медовые,1,1,Количество,201,1,1,,,,
989412,simple,"201 нежно-розовая ромашка","201 нежно-розовая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,168,"Букет из хризантем, Ромашки > Нежно-розовые, Ромашки",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-17_10-36-58.jpg,,,,,,,,,0,Цвет,Нежно-розовые,1,1,Количество,201,1,1,,,,
989413,simple,"201 розовая ромашка","201 розовая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,168,"Букет из хризантем, Ромашки > Розовые, Ромашки",2,,https://topcvetok.by/wp-content/uploads/2022/11/free-icon-rose-132809.png,,,,,,,,,0,,,,,,,,,,,,
989434,simple,"251 белая ромашка","251 белая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Ромашки > Белые, Букет из хризантем, Ромашки",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-09_20-00-09.jpg,,,,,,,,,0,Цвет,Белые,1,1,Количество,251,1,1,,,,
989435,simple,"251 малиновая ромашка","251 малиновая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Букет из хризантем, Ромашки > Малиновые, Ромашки",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-17_10-41-42.jpg,,,,,,,,,0,Цвет,Малиновые,1,1,Количество,251,1,1,,,,
989436,simple,"251 медовая ромашка","251 медовая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Букет из хризантем, Ромашки > Медовые, Ромашки",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-17_11-00-07.jpg,,,,,,,,,0,Цвет,Медовые,1,1,Количество,251,1,1,,,,
989437,simple,"251 нежно-розовая ромашка","251 нежно-розовая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Букет из хризантем, Ромашки > Нежно-розовые, Ромашки",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-17_10-55-12.jpg,,,,,,,,,0,Цвет,Нежно-розовые,1,1,Количество,251,1,1,,,,
989439,simple,"301 белая ромашка","301 белая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,248,"Ромашки > Белые, Букет из хризантем, Ромашки",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-17_11-01-37.jpg,,,,,,,,,0,Цвет,Белые,1,1,Количество,301,1,1,,,,
989440,simple,"301 малиновая ромашка","301 малиновая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,248,"Букет из хризантем, Ромашки > Малиновые, Ромашки",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-12-15_21-55-45.jpg,,,,,,,,,0,Цвет,Малиновые,1,1,Количество,301,1,1,,,,
989441,simple,"301 медовая ромашка","301 медовая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,248,"Букет из хризантем, Ромашки > Медовые, Ромашки, Цены на 13 и 14 февраля",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-17_10-56-48.jpg,,,,,,,,,0,Цвет,Медовые,1,1,Количество,301,1,1,,,,
989443,simple,"351 белая ромашка","351 белая ромашка",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,280,"Ромашки > Белые, Букет из хризантем, Доставка цветов > Доставка букетов, Ромашки",1,,https://topcvetok.by/wp-content/uploads/2022/11/photo_2022-11-30_21-54-53.jpg,,,,,,,,,0,Цвет,Белые,1,1,Количество,351,1,1,,,,
